,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
913,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,blingglikethis,abri #teamblack,she/her   carrd byf,177,573,4,13682,Fri Jan 22 06:46:10 +0000 2021,1352507832172646402,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39177.0,553.0,133.0,16051.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,4.0,33.0,107.0,201.0
914,"RT @Koreaboo: BLACKPINKs Jisoo Gives Out Comforting Advice On How To Overcome Anxiety In W Korea

https://t.co/OK2mz6dXUl",Jisoofan15,Jisoofan,,125,24,1,13814,Fri Jan 22 06:46:10 +0000 2021,1352507833967734785,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"BLACKPINKs Jisoo Gives Out Comforting Advice On How To Overcome Anxiety In W Korea

https://t.co/OK2mz6dXUl",True,Koreaboo,Koreaboo,Worldwide,1973701.0,499.0,2225.0,757.0,Thu Jan 21 23:00:00 +0000 2021,1.3523905203082936e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,13.0,32.0,719.0,3710.0
915,"RT @US_Blinks: Her visuals...are INSANE. 

#JISOO# #BLACKPINK
@BLACKPINK https://t.co/9GdSAOoTWp",melizalabastida,JenChuLiChaeng,,268,217,0,61475,Fri Jan 22 06:46:10 +0000 2021,1352507834638843904,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Her visuals...are INSANE. 

#JISOO# #BLACKPINK
@BLACKPINK https://t.co/9GdSAOoTWp",True,US_Blinks, ,In Your Area,5306.0,56.0,15.0,2383.0,Fri Jan 22 06:04:22 +0000 2021,1.3524973145947423e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,2.0,0.0,21.0,68.0
916,"RT @TeamLisaPH:  We need to win this for LISA AMAZING SOLO. Please like, retweet, follow the sponsors, and promote the tweet as much as yo",lisamainbtch,MJ,,187,116,0,29638,Fri Jan 22 06:46:11 +0000 2021,1352507837516181504,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0," We need to win this for LISA AMAZING SOLO. Please like, retweet, follow the sponsors, and promote the tweet as much as you can so we can regain number 1 and secure funds for LS1 

#BLACKPINK #LISA #LALISA # @BLACKPINK",True,TeamLisaPH,TEAM LISA PH,PH | See likes for projects,30939.0,63.0,81.0,101.0,Fri Jan 22 05:52:33 +0000 2021,1.352494338576552e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,1.0,0.0,60.0,81.0
917,"RT @ROSEVotingTeam: [NAVER]

Saint Laurent's surprising BlackPink Ros effect. How great is it?

https://t.co/HEersLnKDC

 React to artic",roslayinurarea,LETS GET IT ROS,,9,87,0,667,Fri Jan 22 06:46:11 +0000 2021,1352507839512776708,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"[NAVER]

Saint Laurent's surprising BlackPink Ros effect. How great is it?

https://t.co/HEersLnKDC

 React to article using 1st emoji.
 Hit like  button to all positive comments about Ros. 

  # #ROS @BLACKPINK https://t.co/xxSOHTtfAZ",True,ROSEVotingTeam,ROS Voting Team,,8255.0,94.0,81.0,754.0,Fri Jan 22 06:43:45 +0000 2021,1.3525072249129165e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,11.0,8.0
918,RT @akmuPH: Blackpink - Stay https://t.co/kzDxV3X1Am,akmerch,AKMU  | akmerch,,641,98,4,9872,Fri Jan 22 06:46:12 +0000 2021,1352507841047740416,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,Blackpink - Stay https://t.co/kzDxV3X1Am,True,akmuPH,AKMU Philippines,Philippines,3191.0,36.0,26.0,1566.0,Fri Jan 22 06:45:53 +0000 2021,1.3525077634027889e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,2.0,4.0
919,"4 of my fav songs + tag 7 to do the same thing (thats my fav at this moment)
gee - girls generation 
gangnam style - psy 
hwaa - (g)i-dle 
bdz - twice
@czesctuizaa @jenjen_era @93meoow @Twicelightyong",cupofjustme,,loonatheworld,17,25,0,2575,Fri Jan 22 06:46:12 +0000 2021,1352507841077276675,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
920,sabrina olivia joshua skin drivers license shade 17 21 ariana grande 34+35 nicki minaj bts be blackpink  https://t.co/key1IFfxrw,leamelonely,n,she/her  ,1260,1045,3,20179,Fri Jan 22 06:46:12 +0000 2021,1352507841282764800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
921,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,thepinkrosies,rs1,she/her,75,121,0,439,Fri Jan 22 06:46:12 +0000 2021,1352507841647685632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39246.0,553.0,134.0,16049.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,4.0,34.0,108.0,206.0
922,"RT @BLACKPINK: AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Jo",Rabina25772998,Rabina,,0,5,0,882,Fri Jan 22 06:46:12 +0000 2021,1352507842087931906,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/Zos677QAe4

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/EcyIInmJwe",True,BLACKPINK,BLACKPINKOFFICIAL,,3094764.0,0.0,4178.0,0.0,Fri Jan 22 05:00:00 +0000 2021,1.3524811150770258e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1859.0,1346.0,9225.0,32621.0
923,"RT @RenGonzales_: ""The Giveaway"" - Round #2: Scavenger Hunt

The first 5 people to find me in the comments of @BLACKPINK YT channel will mo",itsjennie_RJ,J,,202,216,0,2456,Fri Jan 22 06:46:13 +0000 2021,1352507845804085250,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"""The Giveaway"" - Round #2: Scavenger Hunt

The first 5 people to find me in the comments of @BLACKPINK YT channel will move on to the next round. Everything you need to know about me to be able to find me is scattered throughout my page.

#BLACKPINK_THESHOW",True,RenGonzales_,ren_gi,,121.0,293.0,0.0,5748.0,Fri Jan 22 06:05:06 +0000 2021,1.3524974973488701e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,2.0,1.0,4.0
924,Her makeup,chujangnim____,Eun Young Chyu,she/her,332,445,1,163003,Fri Jan 22 06:46:13 +0000 2021,1352507846290628609,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
925,"RT @iblinkforblinkz: TikTok K-ENT (tiktok_stage) feed updated JISOO

""You look so lovely even in the beanie hat!""

JISOO  BLACKPINK ",jisynth,tokyo,BLACKPINK,1625,1518,3,3503,Fri Jan 22 06:46:13 +0000 2021,1352507847045599233,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"TikTok K-ENT (tiktok_stage) feed updated JISOO

""You look so lovely even in the beanie hat!""

JISOO  BLACKPINK 
@BLACKPINK https://t.co/AZCN9fFPI7",True,iblinkforblinkz,BLACKPINK CANADA ,Canada,18904.0,166.0,67.0,13.0,Thu Jan 21 21:28:00 +0000 2021,1.3523673649569587e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,4.0,0.0,81.0,179.0
926,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,ppooppoojjrl,jar,,420,838,1,6391,Fri Jan 22 06:46:14 +0000 2021,1352507850447155209,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39177.0,553.0,133.0,16051.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,4.0,34.0,109.0,206.0
927,"RT @DalgomAh: When she introduced herself as ""JISOO"" and not ""Blackpink Jisoo"" 

that's right girl, you build your own way  #jisoo #",ppappapalganmat,,,198,551,0,2947,Fri Jan 22 06:46:14 +0000 2021,1352507850543620097,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"When she introduced herself as ""JISOO"" and not ""Blackpink Jisoo"" 

that's right girl, you build your own way  #jisoo # 

 https://t.co/Xjtgdq5J7y",True,DalgomAh,Dalgom-ah,,420.0,27.0,1.0,312.0,Fri Jan 22 06:09:04 +0000 2021,1.352498495769387e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,15.0,0.0,56.0,194.0
928,"RT @LiLiFILM_LlSA: LILI's DANCE - City Girls Dance Practice Video, Choreography by CHESHIR HA 

 https://t.co/u1KaF4eT1P

# #BLACKPINK",outlastime,ChiChu,,39,291,1,10319,Fri Jan 22 06:46:14 +0000 2021,1352507851080691712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"LILI's DANCE - City Girls Dance Practice Video, Choreography by CHESHIR HA 

 https://t.co/u1KaF4eT1P

# #BLACKPINK #LiLiFILM #LiLiDANCE #LISA # 
https://t.co/IYgD787HPb",True,LiLiFILM_LlSA,LiLiFILM LISA,Please watch on YouTube only!!,5885.0,0.0,9.0,0.0,Thu Jan 21 08:59:39 +0000 2021,1.352179038576472e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,34.0,14.0,683.0,2722.0
929,"RT @daveypinks: WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",_ammaia_,,,168,1085,0,91472,Fri Jan 22 06:46:15 +0000 2021,1352507852213121030,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",True,daveypinks,,pinks,39246.0,553.0,134.0,16049.0,Fri Jan 22 05:51:04 +0000 2021,1.3524939659419853e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,59.0,9.0,1117.0,3037.0
930,"RT @BLACKPINK: AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Jo",grc_jhn,.,,136,301,0,25292,Fri Jan 22 06:46:15 +0000 2021,1352507852309417985,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/Zos677QAe4

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/EcyIInmJwe",True,BLACKPINK,BLACKPINKOFFICIAL,,3094764.0,0.0,4178.0,0.0,Fri Jan 22 05:00:00 +0000 2021,1.3524811150770258e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1859.0,1346.0,9226.0,32627.0
931,"@JENNIElites_PH @enjoyGLOBE @BLACKPINK BLACKPINK QUEENS

#Reinvent #GlobeBLACKPINKReinvented 

: https://t.co/7VHtarZP5g https://t.co/9buhfZoQIo",jenduekieeeee_m,Jenny_gummy,fan account,58,290,0,32713,Fri Jan 22 06:46:15 +0000 2021,1352507855866195968,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
932,"RT @ygent_official: Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SH",Hertiani25,Hertiani_aiurs,Pangandaran,120,157,0,9595,Fri Jan 22 06:46:16 +0000 2021,1352507858340827140,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/5b29ihdN9W

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/Dkkjcvewvj",True,ygent_official,YG FAMILY,"Seoul, Korea",7213260.0,38.0,7550.0,0.0,Fri Jan 22 05:00:13 +0000 2021,1.3524811689569034e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,297.0,773.0,3483.0,16858.0
933,RT @sexckjn: blackpink is the best with four members  Jennie https://t.co/tf0pijxjrp,KKnzaa,Kanok_knzaa,,12,126,0,613,Fri Jan 22 06:46:16 +0000 2021,1352507858672349184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,blackpink is the best with four members  Jennie https://t.co/tf0pijxjrp,True,sexckjn,,,5234.0,4387.0,10.0,19694.0,Fri Jan 22 01:10:41 +0000 2021,1.3524234054049219e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,17.0,6.0,645.0,2554.0
